disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
influenza,patient_ai,65,0.9822,3286.8862762938775,18.0,64.0,896.1065038522087,9822.0,0.030259999999999995
influenza,patient_ai,66,0.9821,3306.086129940255,17.0,60.0,906.719995016206,9821.0,0.030430000000000002
influenza,patient_ai,67,0.9823,3298.758481108042,17.0,63.0,888.3955943750252,9823.0,0.03009
influenza,patient_ai,68,0.9827,3385.176967568181,17.0,63.0,897.1459111443949,9827.0,0.029409999999999995
influenza,patient_ai,69,0.9825,3317.6371965239214,17.0,62.0,897.8455482266579,9825.0,0.02975
influenza,patient_ai,70,0.9815,3256.5495275412945,18.0,60.0,896.491465077473,9815.0,0.03145
influenza,patient_ai,71,0.9815,3260.121723692987,18.0,64.0,899.3179854353917,9815.0,0.03145
influenza,patient_ai,72,0.982,3300.283391449339,17.0,67.0,901.0090160848282,9820.0,0.0306
influenza,patient_ai,73,0.9818,3284.758542892997,17.0,60.0,899.6872987892822,9818.0,0.03094
influenza,patient_ai,74,0.9824,3332.6832307459545,17.0,62.0,897.997179815422,9824.0,0.02992
influenza,patient_ai,75,0.9822,3274.8485363148184,17.0,64.0,890.76553457636,9822.0,0.030259999999999995
influenza,patient_ai,76,0.9823,3319.5489550040807,17.0,60.0,899.730992355132,9823.0,0.03009
influenza,patient_ai,77,0.9822,3334.2624951245953,17.0,66.0,902.8472124449305,9822.0,0.030259999999999995
influenza,patient_ai,78,0.9819,3302.368517496881,17.0,61.0,899.0699248764984,9819.0,0.03077
influenza,patient_ai,79,0.982,3294.280028394953,18.0,65.0,895.6472074023728,9820.0,0.0306
influenza,patient_ai,80,0.9819,3314.5655734835327,17.0,63.0,902.0947016677635,9819.0,0.03077
influenza,patient_ai,81,0.9826,3362.6835027294737,17.0,67.0,901.0369398415212,9826.0,0.029580000000000002
influenza,patient_ai,82,0.9827,3347.2210838660194,16.0,63.0,892.6491875365463,9827.0,0.029409999999999995
influenza,patient_ai,83,0.9822,3272.9979514369647,17.0,66.0,898.4270016518411,9822.0,0.030259999999999995
influenza,patient_ai,84,0.9824,3320.3387799589823,17.0,60.0,890.1062150458084,9824.0,0.02992
influenza,patient_ai,85,0.9823,3330.416640096188,17.0,63.0,891.2608357625072,9823.0,0.03009
influenza,patient_ai,86,0.982,3307.212841464071,17.0,59.0,901.3136263203584,9820.0,0.0306
influenza,patient_ai,87,0.9825,3330.638239640652,17.0,60.0,890.5481773066323,9825.0,0.02975
influenza,patient_ai,88,0.9824,3308.2487082618322,17.0,62.0,901.6109635196494,9824.0,0.02992
influenza,patient_ai,89,0.9816,3267.305137609474,17.0,61.0,887.1508263150513,9816.0,0.03128
influenza,patient_ai,90,0.9817,3234.199295607579,18.0,64.0,900.407670448405,9817.0,0.031109999999999995
influenza,patient_ai,91,0.9825,3335.5832892700955,17.0,59.0,901.3844453067331,9825.0,0.02975
influenza,patient_ai,92,0.9824,3311.8384665097265,17.0,67.0,891.5583495744455,9824.0,0.02992
influenza,patient_ai,93,0.9821,3280.3007230810103,18.0,62.0,909.4856946997897,9821.0,0.030430000000000002
influenza,patient_ai,94,0.9834,3425.6432933129777,16.0,57.0,885.6872079896874,9834.0,0.02822
influenza,patient_ai,95,0.9831,3391.7422920436375,16.0,60.0,890.0150587775681,9831.0,0.028730000000000002
influenza,patient_ai,96,0.9824,3303.3047061708867,17.0,62.0,892.3360553240822,9824.0,0.02992
influenza,patient_ai,97,0.982,3325.747263164651,18.0,67.0,908.3069825992345,9820.0,0.0306
influenza,patient_ai,98,0.9823,3287.2915951209516,17.0,61.0,894.3522482182042,9823.0,0.03009
influenza,patient_ai,99,0.982,3310.8391473995243,17.0,64.0,906.7603995631279,9820.0,0.0306
influenza,patient_ai,100,0.9831,3388.7430734202253,17.0,63.0,898.0706763431482,9831.0,0.028730000000000002
influenza,patient_ai,101,0.9826,3315.906155733729,17.0,64.0,887.0156418097714,9826.0,0.029580000000000002
influenza,patient_ai,102,0.9824,3323.4342718448934,17.0,60.0,894.2161662526904,9824.0,0.02992
influenza,patient_ai,103,0.9821,3294.920708251245,18.0,65.0,904.4227002126622,9821.0,0.030430000000000002
influenza,patient_ai,104,0.9829,3363.802628239998,16.0,60.0,887.8784214613562,9829.0,0.02907
influenza,patient_ai,105,0.9827,3373.4502971352276,17.0,60.0,896.5571794424603,9827.0,0.029409999999999995
influenza,patient_ai,106,0.983,3358.4895147321795,17.0,62.0,886.0519552097815,9830.0,0.0289
influenza,patient_ai,107,0.9826,3359.9882901978385,16.0,65.0,879.0406109868,9826.0,0.029580000000000002
influenza,patient_ai,108,0.9824,3336.179852900996,17.0,61.0,900.4378393251653,9824.0,0.02992
influenza,patient_ai,109,0.9826,3365.3117723399805,17.0,62.0,903.5176612752907,9826.0,0.029580000000000002
influenza,patient_ai,110,0.982,3302.8462667713866,17.0,64.0,897.9801933779961,9820.0,0.0306
influenza,patient_ai,111,0.9828,3363.1225144866567,17.0,66.0,894.2195713817468,9828.0,0.02924
influenza,patient_ai,112,0.9828,3354.8571850483922,16.0,64.0,881.9944528080563,9828.0,0.02924
influenza,patient_ai,113,0.9824,3321.2982197031606,17.0,64.0,894.8687386744703,9824.0,0.02992
influenza,patient_ai,114,0.9826,3333.083428866824,17.0,66.0,890.8596855404576,9826.0,0.029580000000000002
influenza,patient_ai,115,0.9817,3263.7221805915206,18.0,65.0,899.8034054132783,9817.0,0.031109999999999995
influenza,patient_ai,116,0.982,3286.4883855707203,18.0,62.0,903.0169566758938,9820.0,0.0306
influenza,patient_ai,117,0.9814,3276.9391573890507,17.0,62.0,890.1713885632183,9814.0,0.03162
influenza,patient_ai,118,0.9823,3360.663495791201,17.0,58.0,896.9822173134456,9823.0,0.03009
influenza,patient_ai,119,0.9821,3355.3093074672142,17.0,64.0,900.5635167809027,9821.0,0.030430000000000002
influenza,patient_ai,120,0.9825,3318.874697985315,17.0,64.0,893.8293298482099,9825.0,0.02975
influenza,patient_ai,121,0.9828,3368.856230535008,17.0,63.0,891.8115730601908,9828.0,0.02924
influenza,patient_ai,122,0.9819,3278.801424586224,17.0,67.0,889.2540119068904,9819.0,0.03077
influenza,patient_ai,123,0.9826,3347.572831292583,18.0,61.0,903.5661916589551,9826.0,0.029580000000000002
influenza,patient_ai,124,0.9831,3370.335268216702,16.0,58.0,878.2153698833714,9831.0,0.028730000000000002
influenza,patient_ai,125,0.9824,3321.904512992818,17.0,61.0,888.9713876711535,9824.0,0.02992
influenza,patient_ai,126,0.9819,3260.579078053138,17.0,63.0,896.9572375872951,9819.0,0.03077
influenza,patient_ai,127,0.9826,3386.090438932144,17.0,64.0,905.4820409040375,9826.0,0.029580000000000002
influenza,patient_ai,128,0.9824,3355.3852735750243,17.0,66.0,903.0253530912834,9824.0,0.02992
influenza,patient_ai,129,0.9824,3327.506822554125,17.0,68.0,893.9168164179242,9824.0,0.02992
influenza,patient_ai,130,0.9828,3364.338229727021,17.0,62.0,891.6689271743063,9828.0,0.02924
influenza,patient_ai,131,0.9822,3324.755963578463,17.0,59.0,888.5367872875092,9822.0,0.030259999999999995
influenza,patient_ai,132,0.9814,3255.4988720239717,18.0,63.0,903.9170130300865,9814.0,0.03162
influenza,patient_ai,133,0.9831,3346.835473879273,17.0,63.0,902.34439183435,9831.0,0.028730000000000002
influenza,patient_ai,134,0.9825,3314.428450465167,17.0,62.0,884.979099145354,9825.0,0.02975
influenza,patient_ai,135,0.9815,3278.5519144845,18.0,63.0,902.4140822500099,9815.0,0.03145
influenza,patient_ai,136,0.9827,3352.203508973755,16.0,69.0,882.3907579837745,9827.0,0.029409999999999995
influenza,patient_ai,137,0.9826,3357.586511564019,17.0,62.0,907.1577614441924,9826.0,0.029580000000000002
influenza,patient_ai,138,0.9828,3356.5851126427215,17.0,63.0,888.7249520785165,9828.0,0.02924
influenza,patient_ai,139,0.9823,3300.666012392813,17.0,65.0,885.5677774395947,9823.0,0.03009
influenza,patient_ai,140,0.9827,3351.907404262087,17.0,65.0,891.3269039597392,9827.0,0.029409999999999995
influenza,patient_ai,141,0.9825,3308.6145299227423,17.0,61.0,891.8017956626866,9825.0,0.02975
influenza,patient_ai,142,0.9817,3268.2921809376767,17.0,64.0,890.20124553919,9817.0,0.031109999999999995
influenza,patient_ai,143,0.9828,3376.3955576349595,17.0,66.0,900.8558874187651,9828.0,0.02924
influenza,patient_ai,144,0.9829,3336.4414421330653,17.0,68.0,897.4242419177841,9829.0,0.02907
influenza,patient_ai,145,0.9825,3330.7123081878026,17.0,72.0,892.2044159075839,9825.0,0.02975
influenza,patient_ai,146,0.9815,3218.176521919995,18.0,60.0,903.9458746684646,9815.0,0.03145
influenza,patient_ai,147,0.9821,3310.6369517642593,17.0,60.0,901.3904364334489,9821.0,0.030430000000000002
influenza,patient_ai,148,0.9831,3343.1075574242473,17.0,63.0,900.5089616723568,9831.0,0.028730000000000002
influenza,patient_ai,149,0.9828,3392.1150173883043,17.0,60.0,903.0725590906497,9828.0,0.02924
influenza,patient_ai,150,0.9822,3336.815677224531,17.0,63.0,895.084200391716,9822.0,0.030259999999999995
influenza,patient_ai,151,0.9826,3333.5983988579655,17.0,60.0,898.6747203605523,9826.0,0.029580000000000002
influenza,patient_ai,152,0.983,3397.2901573358567,16.0,61.0,884.7912750274912,9830.0,0.0289
influenza,patient_ai,153,0.9825,3306.875239652248,17.0,65.0,898.7765859970693,9825.0,0.02975
influenza,patient_ai,154,0.9827,3367.8765109759456,17.0,67.0,898.6810225430502,9827.0,0.029409999999999995
influenza,patient_ai,155,0.9817,3256.237484063796,18.0,64.0,899.2939101272656,9817.0,0.031109999999999995
influenza,patient_ai,156,0.9833,3414.8479790417528,16.0,62.0,881.9080643628154,9833.0,0.02839
influenza,patient_ai,157,0.9825,3321.401319406239,17.0,60.0,890.7110512052916,9825.0,0.02975
influenza,patient_ai,158,0.9831,3367.5977229439363,17.0,61.0,899.984725587899,9831.0,0.028730000000000002
influenza,patient_ai,159,0.9823,3328.2032198036177,17.0,64.0,890.5912753750056,9823.0,0.03009
influenza,patient_ai,160,0.9827,3353.9360600907753,17.0,62.0,893.2419059553123,9827.0,0.029409999999999995
influenza,patient_ai,161,0.9829,3362.0881821796793,16.0,63.0,884.3074969973921,9829.0,0.02907
influenza,patient_ai,162,0.9829,3334.7121166578813,17.0,60.0,892.3750536809089,9829.0,0.02907
influenza,patient_ai,163,0.9822,3318.1498899927965,17.0,62.0,893.9134722921666,9822.0,0.030259999999999995
influenza,patient_ai,164,0.9822,3318.9345764561936,17.0,61.0,894.526667772936,9822.0,0.030259999999999995
influenza,patient_ai,165,0.9822,3293.3690731530182,17.0,64.0,899.968152957847,9822.0,0.030259999999999995
influenza,patient_ai,166,0.9823,3310.6755219199267,17.0,64.0,884.501264809555,9823.0,0.03009
influenza,patient_ai,167,0.9826,3355.092360666497,17.0,66.0,885.9047904216347,9826.0,0.029580000000000002
influenza,patient_ai,168,0.9822,3317.6585233634037,17.0,61.0,886.4222810218956,9822.0,0.030259999999999995
influenza,patient_ai,169,0.9826,3325.3195355648863,17.0,63.0,889.9513974317223,9826.0,0.029580000000000002
influenza,patient_ai,170,0.9823,3312.9343567369865,17.0,65.0,895.0943056745012,9823.0,0.03009
influenza,patient_ai,171,0.9823,3295.8869831376505,17.0,62.0,885.182040056143,9823.0,0.03009
influenza,patient_ai,172,0.9823,3318.2518340441284,17.0,61.0,894.2663084725042,9823.0,0.03009
influenza,patient_ai,173,0.9827,3363.30414443078,17.0,61.0,903.4329621990435,9827.0,0.029409999999999995
influenza,patient_ai,174,0.9822,3301.4530808563436,17.0,66.0,889.1932426170605,9822.0,0.030259999999999995
influenza,patient_ai,175,0.9819,3273.724331287971,18.0,62.0,896.3741929575043,9819.0,0.03077
influenza,patient_ai,176,0.9823,3316.6607326980634,18.0,67.0,907.8183664967968,9823.0,0.03009
influenza,patient_ai,177,0.9833,3424.9438002820425,17.0,62.0,896.0260470410135,9833.0,0.02839
influenza,patient_ai,178,0.9827,3337.414724407021,17.0,67.0,890.5935999192662,9827.0,0.029409999999999995
influenza,patient_ai,179,0.9823,3337.371795953883,17.0,62.0,900.9338045049469,9823.0,0.03009
influenza,patient_ai,180,0.9812,3219.447188830339,18.0,67.0,904.8627727837286,9812.0,0.031959999999999995
influenza,patient_ai,181,0.9829,3348.5669021294766,17.0,60.0,895.005364626898,9829.0,0.02907
influenza,patient_ai,182,0.9826,3354.7521550680326,17.0,62.0,883.333395488983,9826.0,0.029580000000000002
influenza,patient_ai,183,0.9828,3353.7603245356804,17.0,61.0,890.3365962044811,9828.0,0.02924
influenza,patient_ai,184,0.9821,3296.688931224444,17.0,61.0,903.8843648493531,9821.0,0.030430000000000002
influenza,patient_ai,185,0.9829,3351.2154157173964,17.0,61.0,905.5509044300801,9829.0,0.02907
influenza,patient_ai,186,0.9821,3332.9279544341325,17.0,66.0,906.6286294835145,9821.0,0.030430000000000002
influenza,patient_ai,187,0.9831,3384.036457836087,16.0,59.0,884.4097437135077,9831.0,0.028730000000000002
influenza,patient_ai,188,0.9828,3351.9116532260923,17.0,61.0,889.1239402753098,9828.0,0.02924
influenza,patient_ai,189,0.9826,3362.5312867802295,17.0,62.0,906.7874102554481,9826.0,0.029580000000000002
influenza,patient_ai,190,0.9821,3280.160433803304,17.0,65.0,895.7154504460143,9821.0,0.030430000000000002
influenza,patient_ai,191,0.9825,3338.86035568661,17.0,61.0,891.4421165337237,9825.0,0.02975
influenza,patient_ai,192,0.9829,3376.5348727095497,17.0,67.0,906.1967545466672,9829.0,0.02907
influenza,patient_ai,193,0.9825,3348.7713688181066,17.0,61.0,892.0280229708935,9825.0,0.02975
influenza,patient_ai,194,0.9823,3323.8798367991485,17.0,64.0,896.513283915452,9823.0,0.03009
influenza,patient_ai,195,0.9823,3299.4526239179413,17.0,65.0,895.2544087865988,9823.0,0.03009
influenza,patient_ai,196,0.9823,3353.7327806091166,17.0,65.0,902.5256669976609,9823.0,0.03009
influenza,patient_ai,197,0.9828,3335.118060163637,17.0,67.0,895.1864152420804,9828.0,0.02924
influenza,patient_ai,198,0.9816,3280.169143270341,17.0,60.0,894.4438175836782,9816.0,0.03128
influenza,patient_ai,199,0.9831,3349.3726662397958,16.0,71.0,882.2064062632884,9831.0,0.028730000000000002
influenza,system_ai,0,0.9821,3636.0897748858274,16.0,57.0,882.2116544099206,9821.0,0.030430000000000002
influenza,system_ai,1,0.9823,3622.8450386308878,16.0,58.0,900.349714507025,9823.0,0.03009
influenza,system_ai,2,0.9812,3601.280769188288,17.0,54.0,877.4478138799708,9812.0,0.031959999999999995
influenza,system_ai,3,0.9822,3632.8870209900233,16.0,56.0,883.964257056929,9822.0,0.030259999999999995
influenza,system_ai,4,0.9818,3631.710495176928,16.0,56.0,878.2883863138933,9818.0,0.03094
influenza,system_ai,5,0.9814,3596.944403388458,17.0,56.0,893.2005987027752,9814.0,0.03162
influenza,system_ai,6,0.9817,3637.930852387347,17.0,55.0,889.0232144455533,9817.0,0.031109999999999995
influenza,system_ai,7,0.9823,3624.200793491616,16.0,54.0,895.5811219593718,9823.0,0.03009
influenza,system_ai,8,0.9815,3614.94668165328,17.0,55.0,887.3029613008166,9815.0,0.03145
influenza,system_ai,9,0.9818,3609.1829526210936,17.0,59.0,887.0943399919319,9818.0,0.03094
influenza,system_ai,10,0.9815,3591.8620050824147,17.0,57.0,882.5312636963358,9815.0,0.03145
influenza,system_ai,11,0.9819,3627.2566681628205,16.0,57.0,876.5854451395169,9819.0,0.03077
influenza,system_ai,12,0.9818,3634.775582790512,16.0,53.0,871.7862690984325,9818.0,0.03094
influenza,system_ai,13,0.9818,3621.703486276204,16.0,53.0,898.2799228140224,9818.0,0.03094
influenza,system_ai,14,0.9815,3617.974791290393,16.0,55.0,877.3700725257688,9815.0,0.03145
influenza,system_ai,15,0.9822,3603.4280181983063,17.0,59.0,894.790641641411,9822.0,0.030259999999999995
influenza,system_ai,16,0.9815,3601.79821375529,16.0,60.0,883.1127239816716,9815.0,0.03145
influenza,system_ai,17,0.9818,3624.3859640779774,16.0,52.0,875.5483605884136,9818.0,0.03094
influenza,system_ai,18,0.9819,3641.6084150825063,16.0,55.0,875.8711001711785,9819.0,0.03077
influenza,system_ai,19,0.9818,3628.0288032275166,16.0,59.0,874.9874878822441,9818.0,0.03094
influenza,system_ai,20,0.9822,3638.445040342359,16.0,54.0,873.621906398791,9822.0,0.030259999999999995
influenza,system_ai,21,0.9822,3628.326344081872,16.0,56.0,897.6308639518703,9822.0,0.030259999999999995
influenza,system_ai,22,0.9808,3587.315717989848,16.0,54.0,870.9290330965076,9808.0,0.032639999999999995
influenza,system_ai,23,0.9822,3615.7127102459917,17.0,54.0,888.8594507697455,9822.0,0.030259999999999995
influenza,system_ai,24,0.982,3649.397990087402,16.0,55.0,885.3853897991228,9820.0,0.0306
influenza,system_ai,25,0.9815,3604.1051380788367,16.0,54.0,873.9661645292,9815.0,0.03145
influenza,system_ai,26,0.9817,3633.8560898111673,16.0,55.0,869.0324770016621,9817.0,0.031109999999999995
influenza,system_ai,27,0.9816,3607.882034249511,16.0,54.0,876.1577010844748,9816.0,0.03128
influenza,system_ai,28,0.9811,3598.8549094467,17.0,57.0,881.9251562292116,9811.0,0.03213
influenza,system_ai,29,0.9817,3580.211721935214,16.0,53.0,893.2648219073626,9817.0,0.031109999999999995
influenza,system_ai,30,0.9816,3597.9116237820444,16.0,61.0,872.8625727067423,9816.0,0.03128
influenza,system_ai,31,0.9819,3632.2359008288295,17.0,54.0,884.1348305244114,9819.0,0.03077
influenza,system_ai,32,0.9817,3610.8329298523604,16.0,55.0,885.5691215948339,9817.0,0.031109999999999995
influenza,system_ai,33,0.9818,3632.2042386416188,16.0,56.0,896.4293096372718,9818.0,0.03094
influenza,system_ai,34,0.9815,3605.9083649928584,17.0,57.0,898.9074790759653,9815.0,0.03145
influenza,system_ai,35,0.9817,3588.895495176729,18.0,60.0,893.2287850498218,9817.0,0.031109999999999995
influenza,system_ai,36,0.9813,3615.4215060376673,16.0,55.0,882.0225318266091,9813.0,0.03179
influenza,system_ai,37,0.9818,3632.342696266117,16.0,54.0,894.0680678692974,9818.0,0.03094
influenza,system_ai,38,0.9815,3616.9811143730203,16.0,56.0,873.783953316588,9815.0,0.03145
influenza,system_ai,39,0.9824,3664.9532290219245,16.0,59.0,901.1050413936847,9824.0,0.02992
influenza,system_ai,40,0.9819,3613.9435732476577,16.0,56.0,898.3382032392834,9819.0,0.03077
influenza,system_ai,41,0.982,3606.4257929985406,17.0,56.0,889.2376327028778,9820.0,0.0306
influenza,system_ai,42,0.9813,3599.2747772291814,17.0,55.0,895.6021177206464,9813.0,0.03179
influenza,system_ai,43,0.9824,3621.1398985415826,16.0,56.0,897.2357017131153,9824.0,0.02992
influenza,system_ai,44,0.9811,3565.146802868455,16.0,54.0,871.4107959272106,9811.0,0.03213
influenza,system_ai,45,0.9819,3596.1900266064613,17.0,63.0,885.9416829552815,9819.0,0.03077
influenza,system_ai,46,0.9813,3622.022092730719,16.0,55.0,879.051556475136,9813.0,0.03179
influenza,system_ai,47,0.9816,3598.770896776145,17.0,59.0,895.638940774806,9816.0,0.03128
influenza,system_ai,48,0.9816,3635.073125794261,16.0,58.0,878.0379923301736,9816.0,0.03128
influenza,system_ai,49,0.9825,3666.005594068275,17.0,53.0,894.4286072748367,9825.0,0.02975
influenza,system_ai,50,0.9817,3619.1123667870534,16.0,53.0,881.9554420091229,9817.0,0.031109999999999995
influenza,system_ai,51,0.982,3631.749379819192,16.0,60.0,894.7785604861217,9820.0,0.0306
influenza,system_ai,52,0.9819,3616.630015529757,17.0,56.0,880.9508182276347,9819.0,0.03077
influenza,system_ai,53,0.9821,3668.5238571087593,16.0,55.0,900.8016947877218,9821.0,0.030430000000000002
influenza,system_ai,54,0.9814,3621.8519114482865,16.0,57.0,875.9223302816495,9814.0,0.03162
influenza,system_ai,55,0.9817,3624.116702607298,17.0,57.0,885.300141900189,9817.0,0.031109999999999995
influenza,system_ai,56,0.9812,3624.85272180301,16.0,57.0,874.4400885628872,9812.0,0.031959999999999995
influenza,system_ai,57,0.9816,3641.4825660479096,16.0,53.0,876.3854901481882,9816.0,0.03128
influenza,system_ai,58,0.9815,3564.432721968011,17.0,63.0,885.0557718475717,9815.0,0.03145
influenza,system_ai,59,0.9826,3673.7240606872833,16.0,55.0,897.3443952217563,9826.0,0.029580000000000002
influenza,system_ai,60,0.9816,3568.7993435289563,17.0,55.0,888.0142323819982,9816.0,0.03128
influenza,system_ai,61,0.9813,3604.0035376423125,16.0,57.0,880.2040482860662,9813.0,0.03179
influenza,system_ai,62,0.9812,3585.024549384647,17.0,58.0,885.2640436829698,9812.0,0.031959999999999995
influenza,system_ai,63,0.9813,3622.4745347153985,16.0,58.0,873.1754282065447,9813.0,0.03179
influenza,system_ai,64,0.981,3611.999926587404,16.0,56.0,870.7075493633731,9810.0,0.0323
influenza,system_ai,65,0.9815,3614.290119213304,17.0,59.0,891.6468345970513,9815.0,0.03145
influenza,system_ai,66,0.9819,3633.0468032047643,16.0,53.0,873.0893227498873,9819.0,0.03077
influenza,system_ai,67,0.9821,3610.5378388480644,17.0,57.0,887.5865220461527,9821.0,0.030430000000000002
influenza,system_ai,68,0.9814,3601.428241077646,17.0,56.0,890.2874569132999,9814.0,0.03162
influenza,system_ai,69,0.9814,3607.3761057905926,16.0,54.0,886.0056258562317,9814.0,0.03162
influenza,system_ai,70,0.9818,3622.077194715755,17.0,57.0,881.7909767139954,9818.0,0.03094
influenza,system_ai,71,0.981,3577.5260291885047,17.0,55.0,883.6797079105946,9810.0,0.0323
influenza,system_ai,72,0.9822,3658.245057672835,16.0,55.0,882.5357402153968,9822.0,0.030259999999999995
influenza,system_ai,73,0.9816,3610.6331736096217,16.0,53.0,872.3558448533734,9816.0,0.03128
influenza,system_ai,74,0.9817,3611.0342819746893,17.0,55.0,888.2710401582427,9817.0,0.031109999999999995
influenza,system_ai,75,0.9827,3672.9149760602704,16.0,60.0,898.990825028119,9827.0,0.029409999999999995
influenza,system_ai,76,0.9821,3656.5638738582156,16.0,55.0,881.2694992505533,9821.0,0.030430000000000002
influenza,system_ai,77,0.9817,3617.654062149457,16.0,53.0,885.4418414879245,9817.0,0.031109999999999995
influenza,system_ai,78,0.9817,3620.3932782413285,16.0,56.0,872.6958197578391,9817.0,0.031109999999999995
influenza,system_ai,79,0.982,3607.8944318078115,17.0,61.0,893.6238587615422,9820.0,0.0306
influenza,system_ai,80,0.9814,3605.782139993854,16.0,55.0,889.4391205574361,9814.0,0.03162
influenza,system_ai,81,0.9818,3638.2111185115027,16.0,55.0,879.4784928744197,9818.0,0.03094
influenza,system_ai,82,0.9819,3646.4519877008547,16.0,56.0,889.3621958923139,9819.0,0.03077
influenza,system_ai,83,0.9819,3633.5249298173258,16.0,57.0,885.839759215878,9819.0,0.03077
influenza,system_ai,84,0.9819,3624.2029496460673,17.0,55.0,896.1855880592639,9819.0,0.03077
influenza,system_ai,85,0.9822,3638.825218981715,17.0,55.0,887.618972622095,9822.0,0.030259999999999995
influenza,system_ai,86,0.9814,3631.8267089771457,16.0,59.0,877.8382911849444,9814.0,0.03162
influenza,system_ai,87,0.982,3612.236961252136,17.0,57.0,884.853822354568,9820.0,0.0306
influenza,system_ai,88,0.9823,3635.985791973594,17.0,60.0,890.8636943226928,9823.0,0.03009
influenza,system_ai,89,0.9816,3590.5743564347576,17.0,54.0,888.4052664336537,9816.0,0.03128
influenza,system_ai,90,0.9818,3619.5851204942487,17.0,56.0,895.8348116675309,9818.0,0.03094
influenza,system_ai,91,0.9821,3669.9029198246603,16.0,55.0,877.5412490823272,9821.0,0.030430000000000002
influenza,system_ai,92,0.982,3631.1137815056463,17.0,57.0,888.3156190310633,9820.0,0.0306
influenza,system_ai,93,0.9822,3639.1400863100343,16.0,55.0,898.841179609203,9822.0,0.030259999999999995
influenza,system_ai,94,0.982,3657.466542004324,16.0,56.0,874.2933460773714,9820.0,0.0306
influenza,system_ai,95,0.982,3649.120685879435,16.0,55.0,888.9126381703079,9820.0,0.0306
influenza,system_ai,96,0.9814,3612.0324397490635,16.0,58.0,874.6208014413288,9814.0,0.03162
influenza,system_ai,97,0.9815,3606.417003001711,17.0,57.0,884.0008559266338,9815.0,0.03145
influenza,system_ai,98,0.9817,3591.220016971773,17.0,56.0,893.9479985059122,9817.0,0.031109999999999995
influenza,system_ai,99,0.9823,3658.221467177102,16.0,57.0,891.7146696738868,9823.0,0.03009
influenza,system_ai,100,0.9821,3639.417783355011,17.0,56.0,892.9486066667827,9821.0,0.030430000000000002
influenza,system_ai,101,0.9817,3631.8638156868083,16.0,55.0,884.3283791313054,9817.0,0.031109999999999995
influenza,system_ai,102,0.9819,3606.392922508795,17.0,66.0,888.1095613492331,9819.0,0.03077
influenza,system_ai,103,0.9814,3577.890840593032,17.0,55.0,870.802379596571,9814.0,0.03162
influenza,system_ai,104,0.9818,3624.6962459277065,16.0,57.0,868.833187079664,9818.0,0.03094
influenza,system_ai,105,0.9816,3628.1936191098544,16.0,55.0,876.1408377545181,9816.0,0.03128
influenza,system_ai,106,0.9812,3611.175101390996,17.0,56.0,889.7817802746234,9812.0,0.031959999999999995
influenza,system_ai,107,0.9817,3622.8407132234142,16.0,55.0,872.4533748325724,9817.0,0.031109999999999995
influenza,system_ai,108,0.9819,3656.467241589158,17.0,54.0,893.0816570611548,9819.0,0.03077
influenza,system_ai,109,0.9819,3646.441385202522,17.0,55.0,879.3716454972896,9819.0,0.03077
influenza,system_ai,110,0.9813,3601.961529256606,17.0,56.0,901.6473830736633,9813.0,0.03179
influenza,system_ai,111,0.9819,3621.754331274051,16.0,54.0,890.3228299529006,9819.0,0.03077
influenza,system_ai,112,0.9821,3641.2645531321477,17.0,55.0,889.9988842048892,9821.0,0.030430000000000002
influenza,system_ai,113,0.9818,3620.711906290186,16.0,55.0,900.8155606357586,9818.0,0.03094
influenza,system_ai,114,0.9816,3609.0350812247216,17.0,56.0,880.9053324284272,9816.0,0.03128
influenza,system_ai,115,0.9811,3619.524370197377,16.0,53.0,879.1461372671033,9811.0,0.03213
influenza,system_ai,116,0.9818,3637.3181660805294,16.0,53.0,876.9676228367276,9818.0,0.03094
influenza,system_ai,117,0.9813,3608.378100667838,16.0,55.0,877.5374207560069,9813.0,0.03179
influenza,system_ai,118,0.9821,3635.3699558484113,16.0,56.0,890.486546690911,9821.0,0.030430000000000002
influenza,system_ai,119,0.9814,3617.1511254434085,16.0,56.0,879.6463947779392,9814.0,0.03162
influenza,system_ai,120,0.982,3628.8794695955826,16.0,56.0,878.6742800756695,9820.0,0.0306
influenza,system_ai,121,0.9815,3591.938149551749,17.0,55.0,887.3080094087215,9815.0,0.03145
influenza,system_ai,122,0.9815,3577.565636245691,17.0,55.0,885.7984130099849,9815.0,0.03145
influenza,system_ai,123,0.9816,3582.193517098358,17.0,56.0,877.3106139207293,9816.0,0.03128
influenza,system_ai,124,0.9816,3623.4831616268166,17.0,53.0,880.5419214546803,9816.0,0.03128
influenza,system_ai,125,0.9815,3607.634988037442,16.0,54.0,875.3095632522295,9815.0,0.03145
influenza,system_ai,126,0.9818,3622.876137066438,16.0,57.0,893.5125505026824,9818.0,0.03094
influenza,system_ai,127,0.9814,3623.4391014778053,16.0,56.0,872.4115222189051,9814.0,0.03162
influenza,system_ai,128,0.9814,3614.9647288327487,16.0,55.0,878.3658733547323,9814.0,0.03162
influenza,system_ai,129,0.9813,3616.213546857666,16.0,53.0,877.6925096090638,9813.0,0.03179
influenza,system_ai,130,0.9811,3575.884477731739,16.0,55.0,872.3375795591141,9811.0,0.03213
influenza,system_ai,131,0.9814,3640.924066206353,16.0,55.0,891.2339397311484,9814.0,0.03162
