disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
covid19,patient_ai,72,0.7149,1520.0,42.0,180.0,6239.311200000002,7149.0,1.1404
covid19,patient_ai,73,0.7094,1655.0,30.0,180.0,6181.599600000001,7094.0,1.1624
covid19,patient_ai,74,0.6959,1625.0,35.0,201.0,6105.5064,6959.0,1.2164
covid19,patient_ai,75,0.7082,1470.0,40.0,177.0,6156.842400000001,7082.0,1.1672
covid19,patient_ai,76,0.7151,1405.0,45.0,174.0,6240.470400000002,7151.0,1.1396
covid19,patient_ai,77,0.7098,1423.0,35.0,194.0,6202.134000000001,7098.0,1.1608
covid19,patient_ai,78,0.7147,1572.0,35.0,203.0,6251.068800000001,7147.0,1.1412
covid19,patient_ai,79,0.7386,1461.0,37.0,202.0,6474.960000000001,7386.0,1.0456
covid19,patient_ai,80,0.7014,1387.0,44.0,157.0,6086.959200000001,7014.0,1.1944
covid19,patient_ai,81,0.7339,1489.0,48.0,187.0,6407.892000000001,7339.0,1.0644
covid19,patient_ai,82,0.7178,1507.0,33.0,220.0,6200.395200000001,7178.0,1.1288
covid19,patient_ai,83,0.7177,1404.0,43.0,196.0,6246.349200000001,7177.0,1.1292
covid19,patient_ai,84,0.7414,1555.0,40.0,194.0,6470.406000000002,7414.0,1.0344
covid19,patient_ai,85,0.7219,1615.0,38.0,180.0,6281.539200000001,7219.0,1.1124
covid19,patient_ai,86,0.7538,1575.0,38.0,190.0,6597.586800000001,7538.0,0.9848
covid19,patient_ai,87,0.7326,1325.0,47.0,174.0,6351.588000000002,7326.0,1.0696
covid19,patient_ai,88,0.7001,1439.0,39.0,279.0,6062.864400000001,7001.0,1.1996
covid19,patient_ai,89,0.7207,1426.0,36.0,207.0,6233.846400000001,7207.0,1.1172
covid19,patient_ai,90,0.711,1433.0,34.0,253.0,6157.918800000001,7110.0,1.156
covid19,patient_ai,91,0.7109,1555.0,39.0,200.0,6151.1292,7109.0,1.1564
covid19,patient_ai,92,0.7308,1543.0,36.0,176.0,6372.453600000001,7308.0,1.0768
covid19,patient_ai,93,0.7237,1349.0,41.0,179.0,6380.7336000000005,7237.0,1.1052
covid19,patient_ai,94,0.6892,1187.0,39.0,197.0,5978.242800000002,6892.0,1.2432
covid19,patient_ai,95,0.7463,1644.0,33.0,227.0,6552.874800000001,7463.0,1.0148
covid19,patient_ai,96,0.7253,1477.0,35.0,210.0,6349.352400000001,7253.0,1.0988
covid19,patient_ai,97,0.719,1405.0,34.0,159.0,6268.4568,7190.0,1.124
covid19,patient_ai,98,0.7297,1358.0,40.0,202.0,6317.308800000001,7297.0,1.0812
covid19,patient_ai,99,0.7417,1622.0,38.0,179.0,6421.8852000000015,7417.0,1.0332
covid19,patient_ai,100,0.6922,1378.0,40.0,183.0,5988.7584000000015,6922.0,1.2312
covid19,patient_ai,101,0.7321,1439.0,44.0,229.0,6375.848400000001,7321.0,1.0716
covid19,patient_ai,102,0.7119,1500.0,37.0,180.0,6238.731600000001,7119.0,1.1524
covid19,patient_ai,103,0.7252,1454.0,47.0,170.0,6190.6248000000005,7252.0,1.0992
covid19,patient_ai,104,0.7223,1244.0,34.0,181.0,6313.665600000001,7223.0,1.1108
covid19,patient_ai,105,0.7123,1372.0,41.0,184.0,6172.740000000001,7123.0,1.1508
covid19,patient_ai,106,0.7008,1362.0,40.0,179.0,6127.531200000001,7008.0,1.1968
covid19,patient_ai,107,0.7283,1332.0,40.0,186.0,6274.501200000001,7283.0,1.0868
covid19,patient_ai,108,0.7343,1441.0,41.0,184.0,6333.786000000001,7343.0,1.0628
covid19,patient_ai,109,0.741,1622.0,36.0,231.0,6420.312000000001,7410.0,1.036
covid19,patient_ai,110,0.7153,1499.0,38.0,156.0,6129.187200000001,7153.0,1.1388
covid19,patient_ai,111,0.711,1378.0,31.0,153.0,6188.472000000001,7110.0,1.156
covid19,patient_ai,112,0.7366,1556.0,36.0,202.0,6457.7376,7366.0,1.0536
covid19,patient_ai,113,0.7207,1497.0,37.0,181.0,6200.5608,7207.0,1.1172
covid19,patient_ai,114,0.7108,1692.0,37.0,166.0,6195.261600000001,7108.0,1.1568
covid19,patient_ai,115,0.7073,1627.0,35.0,153.0,6137.964000000002,7073.0,1.1708
covid19,patient_ai,116,0.7395,1517.0,36.0,187.0,6463.864800000001,7395.0,1.042
covid19,patient_ai,117,0.73,1501.0,42.0,156.0,6369.4728000000005,7300.0,1.08
covid19,patient_ai,118,0.7122,1496.0,36.0,196.0,6158.0016000000005,7122.0,1.1512
covid19,patient_ai,119,0.7405,1367.0,33.0,219.0,6416.254800000001,7405.0,1.038
covid19,patient_ai,120,0.7064,1534.0,34.0,181.0,6135.148800000001,7064.0,1.1744
covid19,patient_ai,121,0.6957,1286.0,38.0,211.0,6084.3096000000005,6957.0,1.2172
covid19,patient_ai,122,0.7322,1271.0,45.0,181.0,6346.620000000001,7322.0,1.0712
covid19,patient_ai,123,0.7158,1504.0,36.0,199.0,6332.130000000001,7158.0,1.1368
covid19,patient_ai,124,0.6977,1397.0,28.0,165.0,6097.474800000002,6977.0,1.2092
covid19,patient_ai,125,0.7052,1285.0,42.0,215.0,6118.837200000001,7052.0,1.1792
covid19,patient_ai,126,0.7114,1540.0,39.0,170.0,6189.714000000001,7114.0,1.1544
covid19,patient_ai,127,0.7375,1536.0,37.0,159.0,6428.5920000000015,7375.0,1.05
covid19,patient_ai,128,0.7301,1593.0,35.0,156.0,6384.1284000000005,7301.0,1.0796
covid19,patient_ai,129,0.6829,1418.0,44.0,157.0,6014.178000000001,6829.0,1.2684
covid19,patient_ai,130,0.7073,1260.0,38.0,213.0,6199.567200000001,7073.0,1.1708
covid19,patient_ai,131,0.7264,1370.0,41.0,210.0,6299.506800000001,7264.0,1.0944
covid19,patient_ai,132,0.7146,1321.0,39.0,200.0,6203.210400000002,7146.0,1.1416
covid19,patient_ai,133,0.7363,1417.0,43.0,152.0,6400.605600000001,7363.0,1.0548
covid19,patient_ai,134,0.7268,1414.0,42.0,186.0,6358.7916000000005,7268.0,1.0928
covid19,patient_ai,135,0.7013,1475.0,37.0,157.0,6081.328800000001,7013.0,1.1948
covid19,patient_ai,136,0.7116,1415.0,38.0,238.0,6146.0784,7116.0,1.1536
covid19,patient_ai,137,0.7473,1417.0,32.0,192.0,6543.270000000001,7473.0,1.0108
covid19,patient_ai,138,0.7047,1499.0,39.0,165.0,6126.372000000001,7047.0,1.1812
covid19,patient_ai,139,0.7379,1711.0,37.0,203.0,6354.8172,7379.0,1.0484
covid19,patient_ai,140,0.7199,1502.0,31.0,167.0,6287.4180000000015,7199.0,1.1204
covid19,patient_ai,141,0.7148,1542.0,38.0,187.0,6177.956400000001,7148.0,1.1408
covid19,patient_ai,142,0.7212,1452.0,37.0,148.0,6293.131200000001,7212.0,1.1152
covid19,patient_ai,143,0.723,1480.0,35.0,198.0,6284.0232000000005,7230.0,1.108
covid19,patient_ai,144,0.7179,1430.0,40.0,209.0,6189.134400000001,7179.0,1.1284
covid19,patient_ai,145,0.7038,1442.0,40.0,200.0,6204.038400000001,7038.0,1.1848
covid19,patient_ai,146,0.7002,1396.0,40.0,184.0,6112.3788,7002.0,1.1992
covid19,patient_ai,147,0.7085,1317.0,42.0,195.0,6126.040800000001,7085.0,1.166
covid19,patient_ai,148,0.7322,1376.0,31.0,166.0,6284.934000000001,7322.0,1.0712
covid19,patient_ai,149,0.7339,1679.0,39.0,179.0,6459.4764000000005,7339.0,1.0644
covid19,patient_ai,150,0.7481,1761.0,36.0,154.0,6547.492800000002,7481.0,1.0076
covid19,patient_ai,151,0.7234,1233.0,40.0,192.0,6255.954000000001,7234.0,1.1064
covid19,patient_ai,152,0.7093,1499.0,36.0,166.0,6172.491600000001,7093.0,1.1628
covid19,patient_ai,153,0.7312,1685.0,37.0,265.0,6372.2052,7312.0,1.0752
covid19,patient_ai,154,0.693,1544.0,36.0,186.0,6022.706400000001,6930.0,1.228
covid19,patient_ai,155,0.7232,1328.0,38.0,216.0,6325.009200000001,7232.0,1.1072
covid19,patient_ai,156,0.735,1554.0,39.0,196.0,6380.568000000001,7350.0,1.06
covid19,patient_ai,157,0.7016,1455.0,35.0,164.0,6080.3352,7016.0,1.1936
covid19,patient_ai,158,0.7058,1398.0,39.0,214.0,6140.5308,7058.0,1.1768
covid19,patient_ai,159,0.6984,1547.0,35.0,177.0,6027.343200000001,6984.0,1.2064
covid19,patient_ai,160,0.7016,1188.0,38.0,170.0,6095.404800000002,7016.0,1.1936
covid19,patient_ai,161,0.7125,1528.0,35.0,233.0,6206.688,7125.0,1.15
covid19,patient_ai,162,0.7139,1217.0,35.0,212.0,6200.726400000001,7139.0,1.1444
covid19,patient_ai,163,0.7062,1196.0,49.0,187.0,6146.740800000001,7062.0,1.1752
covid19,patient_ai,164,0.7122,1287.0,39.0,232.0,6150.384000000001,7122.0,1.1512
covid19,patient_ai,165,0.7062,1305.0,41.0,178.0,6133.410000000001,7062.0,1.1752
covid19,patient_ai,166,0.7031,1334.0,45.0,207.0,6132.830400000001,7031.0,1.1876
covid19,patient_ai,167,0.7116,1692.0,30.0,198.0,6227.1396,7116.0,1.1536
covid19,patient_ai,168,0.7088,1353.0,48.0,167.0,6128.773200000001,7088.0,1.1648
covid19,patient_ai,169,0.7265,1577.0,36.0,205.0,6257.858400000001,7265.0,1.094
covid19,patient_ai,170,0.7178,1442.0,40.0,169.0,6242.871600000001,7178.0,1.1288
covid19,patient_ai,171,0.7236,1545.0,40.0,210.0,6300.169200000001,7236.0,1.1056
covid19,patient_ai,172,0.7402,1606.0,43.0,183.0,6448.050000000001,7402.0,1.0392
covid19,patient_ai,173,0.7183,1582.0,35.0,190.0,6243.451200000001,7183.0,1.1268
covid19,patient_ai,174,0.7161,1266.0,38.0,235.0,6273.921600000001,7161.0,1.1356
covid19,patient_ai,175,0.7387,1537.0,42.0,200.0,6439.935600000002,7387.0,1.0452
covid19,patient_ai,176,0.71,1349.0,41.0,160.0,6177.459600000001,7100.0,1.16
covid19,patient_ai,177,0.7266,1400.0,33.0,187.0,6342.148800000001,7266.0,1.0936
covid19,patient_ai,178,0.7043,1469.0,41.0,182.0,6089.0292,7043.0,1.1828
covid19,patient_ai,179,0.711,1338.0,29.0,212.0,6201.968400000001,7110.0,1.156
covid19,patient_ai,180,0.7114,1372.0,36.0,170.0,6172.905600000001,7114.0,1.1544
covid19,patient_ai,181,0.6905,1581.0,40.0,187.0,6033.553200000001,6905.0,1.238
covid19,patient_ai,182,0.7047,1574.0,33.0,235.0,6124.716000000001,7047.0,1.1812
covid19,patient_ai,183,0.7197,1463.0,45.0,220.0,6240.718800000002,7197.0,1.1212
covid19,patient_ai,184,0.7019,1347.0,43.0,180.0,6102.3600000000015,7019.0,1.1924
covid19,patient_ai,185,0.7349,1424.0,41.0,240.0,6396.796800000001,7349.0,1.0604
covid19,patient_ai,186,0.7143,1263.0,35.0,192.0,6230.8656,7143.0,1.1428
covid19,patient_ai,187,0.7366,1481.0,40.0,173.0,6357.1356000000005,7366.0,1.0536
covid19,patient_ai,188,0.6973,1390.0,35.0,186.0,6006.8916,6973.0,1.2108
covid19,patient_ai,189,0.7076,1470.0,37.0,172.0,6085.9656,7076.0,1.1696
covid19,patient_ai,190,0.733,1601.0,37.0,152.0,6357.0528,7330.0,1.068
covid19,patient_ai,191,0.7237,1478.0,37.0,198.0,6280.048800000002,7237.0,1.1052
covid19,patient_ai,192,0.7095,1506.0,40.0,163.0,6163.714800000001,7095.0,1.162
covid19,patient_ai,193,0.7244,1249.0,42.0,209.0,6257.361600000001,7244.0,1.1024
covid19,patient_ai,194,0.7241,1336.0,44.0,218.0,6265.393200000001,7241.0,1.1036
covid19,patient_ai,195,0.7161,1332.0,33.0,169.0,6216.044400000001,7161.0,1.1356
covid19,patient_ai,196,0.7032,1516.0,36.0,186.0,6109.894800000001,7032.0,1.1872
covid19,patient_ai,197,0.7157,1627.0,38.0,158.0,6269.781600000001,7157.0,1.1372
covid19,patient_ai,198,0.7066,1508.0,31.0,250.0,6170.8356,7066.0,1.1736
covid19,patient_ai,199,0.7133,1459.0,34.0,236.0,6219.936000000001,7133.0,1.1468
covid19,system_ai,0,0.7342,1546.0,37.0,163.0,5394.5856,7342.0,1.0632
covid19,system_ai,1,0.7282,1628.0,34.0,136.0,5349.708000000001,7282.0,1.0872
covid19,system_ai,2,0.7409,1731.0,35.0,158.0,5465.2968,7409.0,1.0364
covid19,system_ai,3,0.7153,1560.0,37.0,156.0,5235.858000000001,7153.0,1.1388
covid19,system_ai,4,0.7342,1812.0,36.0,165.0,5345.6508,7342.0,1.0632
covid19,system_ai,5,0.7348,1588.0,43.0,157.0,5258.2968,7348.0,1.0608
covid19,system_ai,6,0.7212,1614.0,28.0,131.0,5328.594000000001,7212.0,1.1152
covid19,system_ai,7,0.7189,1754.0,33.0,156.0,5312.862000000001,7189.0,1.1244
covid19,system_ai,8,0.726,1821.0,30.0,126.0,5447.4948,7260.0,1.096
covid19,system_ai,9,0.7183,1360.0,36.0,186.0,5180.713200000001,7183.0,1.1268
covid19,system_ai,10,0.7244,1571.0,36.0,145.0,5184.1908,7244.0,1.1024
covid19,system_ai,11,0.7361,1416.0,46.0,172.0,5267.818800000001,7361.0,1.0556
covid19,system_ai,12,0.7386,1649.0,33.0,134.0,5427.126,7386.0,1.0456
covid19,system_ai,13,0.7288,1625.0,37.0,165.0,5293.321200000001,7288.0,1.0848
covid19,system_ai,14,0.7442,1441.0,35.0,198.0,5435.571600000001,7442.0,1.0232
covid19,system_ai,15,0.7299,1621.0,36.0,132.0,5307.9768,7299.0,1.0804
covid19,system_ai,16,0.74,1637.0,36.0,199.0,5369.745600000001,7400.0,1.04
covid19,system_ai,17,0.7151,1473.0,31.0,160.0,5232.7116000000005,7151.0,1.1396
covid19,system_ai,18,0.7299,1628.0,39.0,127.0,5270.468400000002,7299.0,1.0804
covid19,system_ai,19,0.7325,1530.0,41.0,181.0,5373.1404,7325.0,1.07
covid19,system_ai,20,0.7068,1561.0,37.0,140.0,5152.395600000001,7068.0,1.1728
covid19,system_ai,21,0.7468,1803.0,37.0,163.0,5415.202800000001,7468.0,1.0128
covid19,system_ai,22,0.7163,1649.0,36.0,148.0,5246.953200000001,7163.0,1.1348
covid19,system_ai,23,0.7509,1626.0,38.0,144.0,5480.614800000001,7509.0,0.9964
covid19,system_ai,24,0.7546,1754.0,35.0,137.0,5509.512000000001,7546.0,0.9816
covid19,system_ai,25,0.7428,1671.0,36.0,144.0,5450.31,7428.0,1.0288
covid19,system_ai,26,0.7061,1615.0,39.0,136.0,5124.243600000001,7061.0,1.1756
covid19,system_ai,27,0.724,1664.0,34.0,147.0,5336.377200000001,7240.0,1.104
covid19,system_ai,28,0.7445,1617.0,32.0,156.0,5470.678800000001,7445.0,1.022
covid19,system_ai,29,0.712,1578.0,37.0,151.0,5157.1152,7120.0,1.152
covid19,system_ai,30,0.7226,1724.0,30.0,128.0,5338.033200000001,7226.0,1.1096
covid19,system_ai,31,0.7302,1494.0,41.0,174.0,5307.231600000001,7302.0,1.0792
covid19,system_ai,32,0.7294,1722.0,39.0,138.0,5306.1552,7294.0,1.0824
covid19,system_ai,33,0.7525,1759.0,33.0,162.0,5526.320400000001,7525.0,0.99
covid19,system_ai,34,0.7292,1654.0,36.0,174.0,5396.821200000001,7292.0,1.0832
covid19,system_ai,35,0.7296,1503.0,37.0,150.0,5297.2956,7296.0,1.0816
covid19,system_ai,36,0.7477,1779.0,35.0,152.0,5462.316000000001,7477.0,1.0092
covid19,system_ai,37,0.7166,1424.0,38.0,144.0,5155.6248000000005,7166.0,1.1336
covid19,system_ai,38,0.7416,1464.0,36.0,146.0,5436.648,7416.0,1.0336
covid19,system_ai,39,0.7083,1519.0,35.0,142.0,5175.496800000001,7083.0,1.1668
covid19,system_ai,40,0.7347,1686.0,34.0,150.0,5386.471200000001,7347.0,1.0612
covid19,system_ai,41,0.7361,1531.0,39.0,149.0,5340.020400000001,7361.0,1.0556
covid19,system_ai,42,0.7367,1855.0,34.0,123.0,5441.4504000000015,7367.0,1.0532
covid19,system_ai,43,0.7334,1944.0,35.0,160.0,5401.044000000001,7334.0,1.0664
covid19,system_ai,44,0.7273,1715.0,34.0,150.0,5362.2108,7273.0,1.0908
covid19,system_ai,45,0.7075,1480.0,36.0,163.0,5144.115600000001,7075.0,1.17
covid19,system_ai,46,0.7436,1484.0,38.0,138.0,5376.3696,7436.0,1.0256
covid19,system_ai,47,0.7154,1617.0,32.0,130.0,5267.653200000001,7154.0,1.1384
covid19,system_ai,48,0.739,1482.0,40.0,145.0,5292.658800000001,7390.0,1.044
covid19,system_ai,49,0.7261,1722.0,30.0,138.0,5387.961600000001,7261.0,1.0956
covid19,system_ai,50,0.7292,1682.0,34.0,145.0,5324.205600000001,7292.0,1.0832
covid19,system_ai,51,0.7572,1753.0,37.0,153.0,5513.900400000001,7572.0,0.9712
covid19,system_ai,52,0.7343,1805.0,34.0,153.0,5351.364000000001,7343.0,1.0628
covid19,system_ai,53,0.7332,1762.0,39.0,162.0,5322.384000000001,7332.0,1.0672
covid19,system_ai,54,0.7249,1734.0,35.0,145.0,5341.179600000001,7249.0,1.1004
covid19,system_ai,55,0.733,1331.0,36.0,167.0,5313.276,7330.0,1.068
covid19,system_ai,56,0.7072,1285.0,42.0,148.0,5097.996000000001,7072.0,1.1712
covid19,system_ai,57,0.7566,1569.0,38.0,133.0,5509.594800000001,7566.0,0.9736
covid19,system_ai,58,0.7351,1371.0,39.0,151.0,5362.6248000000005,7351.0,1.0596
covid19,system_ai,59,0.7329,1602.0,34.0,162.0,5384.401200000001,7329.0,1.0684
covid19,system_ai,60,0.7378,1555.0,38.0,147.0,5400.9612,7378.0,1.0488
covid19,system_ai,61,0.7139,1762.0,35.0,148.0,5231.5524000000005,7139.0,1.1444
covid19,system_ai,62,0.7299,1366.0,37.0,178.0,5269.392000000002,7299.0,1.0804
covid19,system_ai,63,0.7375,1681.0,33.0,179.0,5439.7116000000005,7375.0,1.05
covid19,system_ai,64,0.7107,1425.0,31.0,140.0,5184.936000000001,7107.0,1.1572
covid19,system_ai,65,0.7282,1712.0,39.0,128.0,5318.409600000002,7282.0,1.0872
covid19,system_ai,66,0.7158,1360.0,35.0,166.0,5233.042800000001,7158.0,1.1368
covid19,system_ai,67,0.7384,1798.0,38.0,157.0,5388.5412000000015,7384.0,1.0464
covid19,system_ai,68,0.7221,1828.0,35.0,116.0,5361.465600000001,7221.0,1.1116
covid19,system_ai,69,0.7412,1424.0,39.0,176.0,5363.535600000002,7412.0,1.0352
covid19,system_ai,70,0.7247,1672.0,37.0,130.0,5304.582000000001,7247.0,1.1012
covid19,system_ai,71,0.7368,1738.0,36.0,150.0,5438.635200000001,7368.0,1.0528
covid19,system_ai,72,0.7302,1565.0,34.0,160.0,5347.9692000000005,7302.0,1.0792
covid19,system_ai,73,0.7307,1710.0,37.0,132.0,5395.165200000001,7307.0,1.0772
covid19,system_ai,74,0.7437,1916.0,35.0,127.0,5510.919600000001,7437.0,1.0252
covid19,system_ai,75,0.7348,1729.0,36.0,163.0,5431.928400000002,7348.0,1.0608
covid19,system_ai,76,0.7188,1659.0,39.0,200.0,5212.425600000001,7188.0,1.1248
covid19,system_ai,77,0.717,1407.0,39.0,171.0,5167.630800000001,7170.0,1.132
covid19,system_ai,78,0.7313,1652.0,35.0,130.0,5348.548800000001,7313.0,1.0748
covid19,system_ai,79,0.7223,1848.0,34.0,158.0,5342.1732,7223.0,1.1108
covid19,system_ai,80,0.7212,1342.0,44.0,159.0,5171.9364000000005,7212.0,1.1152
covid19,system_ai,81,0.7043,1433.0,38.0,142.0,5106.69,7043.0,1.1828
covid19,system_ai,82,0.7209,1517.0,40.0,155.0,5273.780400000001,7209.0,1.1164
covid19,system_ai,83,0.7275,1736.0,36.0,139.0,5364.777600000001,7275.0,1.09
covid19,system_ai,84,0.7201,1570.0,40.0,159.0,5276.844000000001,7201.0,1.1196
covid19,system_ai,85,0.7339,1671.0,38.0,157.0,5428.9476,7339.0,1.0644
covid19,system_ai,86,0.7467,1705.0,35.0,183.0,5437.144800000001,7467.0,1.0132
covid19,system_ai,87,0.7074,1570.0,37.0,131.0,5119.6068000000005,7074.0,1.1704
covid19,system_ai,88,0.7138,1388.0,44.0,140.0,5134.1796,7138.0,1.1448
covid19,system_ai,89,0.7236,1632.0,40.0,158.0,5270.468400000001,7236.0,1.1056
covid19,system_ai,90,0.7058,1707.0,33.0,131.0,5238.507600000001,7058.0,1.1768
covid19,system_ai,91,0.7326,1565.0,33.0,139.0,5366.102400000002,7326.0,1.0696
covid19,system_ai,92,0.7098,1401.0,41.0,135.0,5159.682000000001,7098.0,1.1608
covid19,system_ai,93,0.7065,1444.0,36.0,156.0,5165.229600000001,7065.0,1.174
covid19,system_ai,94,0.7301,1641.0,37.0,148.0,5352.109200000001,7301.0,1.0796
covid19,system_ai,95,0.7216,1407.0,37.0,158.0,5219.960400000001,7216.0,1.1136
covid19,system_ai,96,0.7367,1649.0,33.0,137.0,5405.598000000001,7367.0,1.0532
covid19,system_ai,97,0.7165,1468.0,32.0,128.0,5277.837600000001,7165.0,1.134
covid19,system_ai,98,0.7373,1650.0,38.0,162.0,5366.764800000001,7373.0,1.0508
covid19,system_ai,99,0.7402,1484.0,39.0,141.0,5324.536800000001,7402.0,1.0392
covid19,system_ai,100,0.7207,1602.0,39.0,152.0,5227.9092,7207.0,1.1172
covid19,system_ai,101,0.7155,1464.0,39.0,141.0,5210.604000000001,7155.0,1.138
covid19,system_ai,102,0.749,1642.0,37.0,156.0,5405.432400000001,7490.0,1.004
covid19,system_ai,103,0.7232,1582.0,43.0,168.0,5229.0684,7232.0,1.1072
covid19,system_ai,104,0.6887,1399.0,35.0,136.0,5026.0428,6887.0,1.2452
covid19,system_ai,105,0.7385,1755.0,32.0,126.0,5450.806800000001,7385.0,1.046
covid19,system_ai,106,0.7199,1477.0,41.0,181.0,5158.522800000001,7199.0,1.1204
covid19,system_ai,107,0.7372,1723.0,35.0,139.0,5390.611200000001,7372.0,1.0512
covid19,system_ai,108,0.7327,1503.0,36.0,146.0,5369.166000000001,7327.0,1.0692
covid19,system_ai,109,0.7273,1561.0,35.0,156.0,5308.722,7273.0,1.0908
covid19,system_ai,110,0.7331,1722.0,31.0,181.0,5355.2556,7331.0,1.0676
covid19,system_ai,111,0.7449,1635.0,35.0,157.0,5506.117200000001,7449.0,1.0204
covid19,system_ai,112,0.7034,1480.0,35.0,195.0,5206.629600000001,7034.0,1.1864
covid19,system_ai,113,0.7268,1579.0,41.0,165.0,5291.913600000002,7268.0,1.0928
covid19,system_ai,114,0.722,1900.0,33.0,138.0,5371.153200000001,7220.0,1.112
covid19,system_ai,115,0.7423,1510.0,37.0,178.0,5388.706800000001,7423.0,1.0308
covid19,system_ai,116,0.7215,1823.0,34.0,126.0,5299.696800000001,7215.0,1.114
covid19,system_ai,117,0.7076,1531.0,34.0,210.0,5197.356000000001,7076.0,1.1696
covid19,system_ai,118,0.7321,1650.0,33.0,140.0,5468.774400000001,7321.0,1.0716
covid19,system_ai,119,0.722,1249.0,41.0,153.0,5130.2880000000005,7220.0,1.112
covid19,system_ai,120,0.7289,1819.0,30.0,133.0,5421.578400000001,7289.0,1.0844
covid19,system_ai,121,0.7187,1504.0,40.0,219.0,5204.5596000000005,7187.0,1.1252
covid19,system_ai,122,0.7321,1672.0,36.0,162.0,5321.721600000001,7321.0,1.0716
covid19,system_ai,123,0.7255,1732.0,31.0,131.0,5428.202400000001,7255.0,1.098
covid19,system_ai,124,0.7146,1684.0,34.0,147.0,5235.9408,7146.0,1.1416
covid19,system_ai,125,0.7047,1596.0,34.0,167.0,5140.141200000001,7047.0,1.1812
covid19,system_ai,126,0.7216,1570.0,30.0,126.0,5292.576000000001,7216.0,1.1136
covid19,system_ai,127,0.7262,1576.0,36.0,155.0,5272.0416000000005,7262.0,1.0952
covid19,system_ai,128,0.7239,1462.0,39.0,183.0,5282.64,7239.0,1.1044
covid19,system_ai,129,0.7106,1754.0,36.0,127.0,5276.347200000001,7106.0,1.1576
covid19,system_ai,130,0.7105,1537.0,35.0,166.0,5156.535600000001,7105.0,1.158
covid19,system_ai,131,0.719,1540.0,37.0,150.0,5307.314400000001,7190.0,1.124
covid19,system_ai,132,0.7196,1572.0,35.0,175.0,5315.2632,7196.0,1.1216
covid19,system_ai,133,0.719,1831.0,36.0,124.0,5290.340400000001,7190.0,1.124
covid19,system_ai,134,0.7293,1670.0,33.0,140.0,5363.784000000001,7293.0,1.0828
covid19,system_ai,135,0.7309,1726.0,38.0,144.0,5316.588000000001,7309.0,1.0764
covid19,system_ai,136,0.7122,1551.0,39.0,143.0,5193.712800000001,7122.0,1.1512
covid19,system_ai,137,0.7216,1650.0,35.0,124.0,5355.338400000002,7216.0,1.1136
covid19,system_ai,138,0.7288,1731.0,34.0,153.0,5388.8724,7288.0,1.0848
covid19,system_ai,139,0.7331,1654.0,38.0,147.0,5427.457200000001,7331.0,1.0676
covid19,system_ai,140,0.7514,1648.0,34.0,130.0,5576.911200000001,7514.0,0.9944
covid19,system_ai,141,0.7051,1560.0,42.0,157.0,5084.4168,7051.0,1.1796
covid19,system_ai,142,0.7386,1727.0,40.0,129.0,5418.1836,7386.0,1.0456
covid19,system_ai,143,0.7361,1564.0,37.0,166.0,5408.661600000001,7361.0,1.0556
covid19,system_ai,144,0.7022,1643.0,36.0,157.0,5174.751600000001,7022.0,1.1912
covid19,system_ai,145,0.7332,1427.0,36.0,161.0,5309.798400000001,7332.0,1.0672
covid19,system_ai,146,0.7272,1542.0,35.0,173.0,5220.788400000001,7272.0,1.0912
covid19,system_ai,147,0.7443,1552.0,35.0,141.0,5426.132400000001,7443.0,1.0228
covid19,system_ai,148,0.7124,1646.0,31.0,169.0,5234.202,7124.0,1.1504
covid19,system_ai,149,0.7452,1535.0,40.0,147.0,5435.323200000002,7452.0,1.0192
covid19,system_ai,150,0.7417,1783.0,36.0,137.0,5457.016800000001,7417.0,1.0332
covid19,system_ai,151,0.7276,1631.0,38.0,184.0,5246.622,7276.0,1.0896
covid19,system_ai,152,0.7145,1573.0,37.0,131.0,5217.973200000002,7145.0,1.142
covid19,system_ai,153,0.7176,1314.0,36.0,160.0,5215.8204000000005,7176.0,1.1296
covid19,system_ai,154,0.7182,1732.0,38.0,134.0,5313.358800000001,7182.0,1.1272
covid19,system_ai,155,0.7353,1642.0,38.0,129.0,5339.606400000001,7353.0,1.0588
covid19,system_ai,156,0.7452,1811.0,33.0,135.0,5492.0412,7452.0,1.0192
covid19,system_ai,157,0.7343,1668.0,37.0,141.0,5378.522400000002,7343.0,1.0628
covid19,system_ai,158,0.7453,1462.0,39.0,162.0,5449.813200000001,7453.0,1.0188
covid19,system_ai,159,0.7466,1638.0,34.0,141.0,5464.634400000001,7466.0,1.0136
covid19,system_ai,160,0.7401,1657.0,37.0,163.0,5403.610800000001,7401.0,1.0396
covid19,system_ai,161,0.7285,1741.0,33.0,134.0,5421.1644000000015,7285.0,1.086
covid19,system_ai,162,0.7478,1715.0,35.0,120.0,5466.952800000001,7478.0,1.0088
covid19,system_ai,163,0.7258,1541.0,36.0,155.0,5237.2656000000015,7258.0,1.0968
covid19,system_ai,164,0.7178,1576.0,39.0,143.0,5186.592000000001,7178.0,1.1288
covid19,system_ai,165,0.7347,1432.0,42.0,163.0,5349.542400000001,7347.0,1.0612
covid19,system_ai,166,0.7331,1510.0,33.0,145.0,5313.0276,7331.0,1.0676
covid19,system_ai,167,0.7469,1673.0,38.0,180.0,5413.6296,7469.0,1.0124
covid19,system_ai,168,0.7438,1692.0,34.0,125.0,5441.947200000002,7438.0,1.0248
